true_strain,true_stress_MPa
0.5488945008793847,1949.0373158895895
0.5516630625029209,1954.6151142953115
0.5544240241738623,1960.2187843119352
0.5571773402162878,1965.842733539581
0.5599231399027665,1971.4766937413067
0.5626613773497035,1977.1121652331203
0.5653921806682004,1982.6951778155562
0.5681155470042606,1988.2491630602628
0.570831473644866,1993.7910729228033
0.5735400869962661,1999.3275604400633
0.5762413406975107,2004.8611832913011
0.5789353600424857,2010.3927822027056
0.581622098495215,2015.8802345090432
0.5843016802560442,2021.3336871648878
0.5869740586226223,2026.776226747692
0.5896393567201283,2032.2135720448046
0.5922975698829659,2037.6482421273888
0.5949486935948092,2043.0803055609763
0.5975928494015904,2048.479913432002
0.6002299902210453,2053.836134082839
0.6028602365680044,2059.1814542770385
0.6054835412219529,2064.5211642010063
0.6081000236835312,2069.8580858450828
0.6107096366014317,2075.192567154765
0.6133124984786232,2080.508535256639
0.6159086030503909,2085.7694224112033
0.6184979442076709,2091.0187650044118
0.6210806389870687,2096.2628308662324
0.6236566397413649,2101.5035993620754
0.6262260625491559,2106.7417720964177
0.6287888596566907,2111.976980005413
0.6313451461997952,2117.1403431544304
0.6338949148001981,2122.301548414923
0.6364381582391275,2127.4525674411802
0.6389749902660744,2132.5984998893737
0.6415053628886725,2137.7413702430877
0.6440293889502591,2142.8813375971095
0.6465470203735804,2147.971426215939
0.6490583691099007,2153.040223005638
0.6515633870028229,2158.0988360130787
0.6540621851253087,2163.1520692607387
0.6565547548160982,2168.202068326026
0.6590410875771654,2173.249113706678
0.6615212931891754,2178.26971450945
0.6639953233218224,2183.247959493369
0.6664632869105924,2188.215859321922
0.6689251355647421,2193.177946602896
0.6713809773873293,2198.13665934968
0.6729444732424258,2201.27006640625
