true_strain,true_stress_MPa
0.5488945008793847,1760.424613839157
0.5516630625029209,1765.5829251155035
0.5544240241738623,1770.7396193473041
0.5571773402162878,1775.8945146280525
0.5599231399027665,1781.0167973249406
0.5626613773497035,1786.0955743520335
0.5653921806682004,1791.1662148439884
0.5681155470042606,1796.2330465282873
0.570831473644866,1801.2976806349307
0.5735400869962661,1806.3605937420725
0.5762413406975107,1811.4216080331803
0.5789353600424857,1816.4268443510905
0.581622098495215,1821.412725520849
0.5843016802560442,1826.3908077849
0.5869740586226223,1831.3650836049915
0.5896393567201283,1836.3372595653084
0.5922975698829659,1841.307590041116
0.5949486935948092,1846.275093830526
0.5975928494015904,1851.173865999542
0.6002299902210453,1856.0638946549818
0.6028602365680044,1860.949906010449
0.6054835412219529,1865.8333226050881
0.6081000236835312,1870.7146389226914
0.6107096366014317,1875.593502837211
0.6133124984786232,1880.4549040790944
0.6159086030503909,1885.2633735732884
0.6184979442076709,1890.0633763457165
0.6210806389870687,1894.8591857428103
0.6236566397413649,1899.6524388700725
0.6262260625491559,1904.4434582938625
0.6287888596566907,1909.2318914556279
0.6313451461997952,1913.9929076542855
0.6338949148001981,1918.7122327187658
0.6364381582391275,1923.4234316290094
0.6389749902660744,1928.1304901390076
0.6415053628886725,1932.8347114934477
0.6440293889502591,1937.536794768922
0.6465470203735804,1942.2360155909435
0.6490583691099007,1946.9022392215581
0.6515633870028229,1951.5337570452689
0.6540621851253087,1956.1575195048006
0.6565547548160982,1960.7771656594425
0.6590410875771654,1965.3937294211685
0.6615212931891754,1970.0079209908024
0.6639953233218224,1974.6191973894463
0.6664632869105924,1979.1961343117057
0.6689251355647421,1983.7413821903913
0.6713809773873293,1988.2789534186497
0.6729444732424258,1991.21280859375
