Time,Load,Stress,Strain
690.317,13.945,464.8333333,2.56E-01
691.316,13.945,464.8333333,2.57E-01
692.315,13.945,464.8333333,2.57E-01
693.315,13.945,464.8333333,2.58E-01
694.313,13.945,464.8333333,2.58E-01
695.312,13.945,464.8333333,2.59E-01
696.311,13.943,464.7666667,2.59E-01
697.31,13.94,464.6666667,2.60E-01
698.309,13.94,464.6666667,2.61E-01
699.308,13.94,464.6666667,2.61E-01
700.307,13.94,464.6666667,2.62E-01
701.306,13.94,464.6666667,2.63E-01
702.305,13.938,464.6,2.63E-01
703.304,13.935,464.5,2.64E-01
704.304,13.935,464.5,2.64E-01
705.302,13.935,464.5,2.65E-01
706.301,13.935,464.5,2.66E-01
707.3,13.935,464.5,2.66E-01
708.299,13.933,464.4333333,2.67E-01
709.298,13.93,464.3333333,2.68E-01
710.296,13.93,464.3333333,2.68E-01
711.297,13.93,464.3333333,2.69E-01
712.294,13.93,464.3333333,2.69E-01
713.294,13.926,464.2,2.70E-01
714.292,13.925,464.1666667,2.70E-01
715.293,13.925,464.1666667,2.71E-01
716.291,13.925,464.1666667,2.72E-01
717.29,13.925,464.1666667,2.72E-01
718.29,13.925,464.1666667,2.73E-01
719.289,13.921,464.0333333,2.74E-01
720.288,13.92,464,2.74E-01
721.286,13.92,464,2.75E-01
722.284,13.92,464,2.75E-01
723.284,13.92,464,2.76E-01
724.283,13.916,463.8666667,2.77E-01
725.282,13.915,463.8333333,2.77E-01
726.282,13.915,463.8333333,2.78E-01
727.28,13.915,463.8333333,2.79E-01
728.28,13.91,463.6666667,2.79E-01
729.278,13.91,463.6666667,2.80E-01
730.278,13.91,463.6666667,2.81E-01
731.275,13.91,463.6666667,2.81E-01
732.276,13.906,463.5333333,2.82E-01
733.273,13.905,463.5,2.82E-01
734.273,13.905,463.5,2.83E-01
735.272,13.903,463.4333333,2.84E-01
736.271,13.9,463.3333333,2.84E-01
737.27,13.9,463.3333333,2.85E-01
738.268,13.9,463.3333333,2.86E-01
739.268,13.896,463.2,2.86E-01
740.268,13.895,463.1666667,2.87E-01
741.266,13.895,463.1666667,2.88E-01
742.265,13.89,463,2.88E-01
743.264,13.89,463,2.89E-01
744.262,13.888,462.9333333,2.89E-01
745.262,13.885,462.8333333,2.90E-01
746.261,13.885,462.8333333,2.91E-01
747.26,13.881,462.7,2.91E-01
748.26,13.88,462.6666667,2.92E-01
749.259,13.879,462.6333333,2.93E-01
750.256,13.875,462.5,2.93E-01
751.256,13.875,462.5,2.94E-01
752.256,13.871,462.3666667,2.95E-01
753.255,13.87,462.3333333,2.95E-01
754.251,13.866,462.2,2.96E-01
755.252,13.865,462.1666667,2.96E-01
756.252,13.863,462.1,2.97E-01
757.25,13.86,462,2.97E-01
758.25,13.857,461.9,2.98E-01
759.248,13.855,461.8333333,2.99E-01
760.248,13.855,461.8333333,2.99E-01
761.246,13.85,461.6666667,3.00E-01
762.245,13.847,461.5666667,3.00E-01
763.243,13.845,461.5,3.01E-01
764.244,13.84,461.3333333,3.02E-01
765.241,13.839,461.3,3.02E-01
766.24,13.835,461.1666667,3.03E-01
767.24,13.832,461.0666667,3.03E-01
768.239,13.829,460.9666667,3.04E-01
769.239,13.825,460.8333333,3.04E-01
770.236,13.822,460.7333333,3.05E-01
771.236,13.818,460.6,3.05E-01
772.236,13.814,460.4666667,3.06E-01
773.234,13.81,460.3333333,3.06E-01
774.234,13.807,460.2333333,3.07E-01
775.233,13.803,460.1,3.07E-01
776.232,13.798,459.9333333,3.08E-01
777.231,13.795,459.8333333,3.08E-01
778.231,13.791,459.7,3.09E-01
779.23,13.786,459.5333333,3.09E-01
780.227,13.782,459.4,3.10E-01
781.226,13.777,459.2333333,3.10E-01
782.225,13.772,459.0666667,3.10E-01
783.224,13.767,458.9,3.11E-01
784.224,13.763,458.7666667,3.11E-01
785.222,13.757,458.5666667,3.12E-01
786.221,13.752,458.4,3.12E-01
787.222,13.747,458.2333333,3.12E-01
788.219,13.741,458.0333333,3.13E-01
789.218,13.736,457.8666667,3.13E-01
790.218,13.731,457.7,3.13E-01
791.217,13.724,457.4666667,3.14E-01
792.215,13.718,457.2666667,3.14E-01
793.216,13.712,457.0666667,3.14E-01
794.213,13.706,456.8666667,3.14E-01
795.213,13.698,456.6,3.15E-01
796.211,13.692,456.4,3.15E-01
797.209,13.685,456.1666667,3.15E-01
798.208,13.678,455.9333333,3.15E-01
799.21,13.671,455.7,3.15E-01
800.206,13.663,455.4333333,3.16E-01
801.208,13.655,455.1666667,3.16E-01
802.207,13.647,454.9,3.16E-01
803.204,13.638,454.6,3.16E-01
804.203,13.63,454.3333333,3.16E-01
805.203,13.621,454.0333333,3.16E-01
806.203,13.612,453.7333333,3.17E-01
807.201,13.603,453.4333333,3.17E-01
808.199,13.593,453.1,3.17E-01
809.199,13.583,452.7666667,3.17E-01
810.197,13.573,452.4333333,3.17E-01
811.196,13.563,452.1,3.17E-01
812.195,13.552,451.7333333,3.17E-01
813.196,13.541,451.3666667,3.17E-01
814.192,13.529,450.9666667,3.17E-01
815.193,13.517,450.5666667,3.17E-01
816.192,13.505,450.1666667,3.18E-01
817.19,13.493,449.7666667,3.18E-01
818.189,13.48,449.3333333,3.18E-01
819.188,13.466,448.8666667,3.18E-01
820.189,13.453,448.4333333,3.18E-01
821.187,13.438,447.9333333,3.18E-01
822.186,13.422,447.4,3.18E-01
823.185,13.406,446.8666667,3.18E-01
824.183,13.39,446.3333333,3.18E-01
825.182,13.373,445.7666667,3.18E-01
826.18,13.355,445.1666667,3.18E-01
827.181,13.336,444.5333333,3.18E-01
828.18,13.316,443.8666667,3.18E-01
829.178,13.296,443.2,3.18E-01
830.177,13.274,442.4666667,3.18E-01
831.177,13.251,441.7,3.18E-01
832.174,13.227,440.9,3.18E-01
833.175,13.202,440.0666667,3.18E-01
834.175,13.175,439.1666667,3.18E-01
835.171,13.147,438.2333333,3.18E-01
836.171,13.116,437.2,3.18E-01
837.17,13.085,436.1666667,3.18E-01
838.171,13.05,435,3.18E-01
839.17,13.012,433.7333333,3.18E-01
840.169,12.97,432.3333333,3.18E-01
841.168,12.924,430.8,3.18E-01
842.167,12.874,429.1333333,3.18E-01
843.166,12.818,427.2666667,3.18E-01
844.164,12.757,425.2333333,3.18E-01
845.163,12.689,422.9666667,3.18E-01
846.162,12.613,420.4333333,3.18E-01
847.161,12.528,417.6,3.18E-01
848.161,12.434,414.4666667,3.18E-01
849.158,12.328,410.9333333,3.18E-01
850.158,12.21,407,3.18E-01
851.157,12.076,402.5333333,3.18E-01
852.156,11.924,397.4666667,3.18E-01
