Time,Load,Stress,Strain
694.312,12.105,403.5,2.35E-01
695.312,12.105,403.5,2.36E-01
696.31,12.105,403.5,2.36E-01
697.31,12.105,403.5,2.36E-01
698.31,12.105,403.5,2.37E-01
699.306,12.105,403.5,2.37E-01
700.306,12.105,403.5,2.38E-01
701.305,12.105,403.5,2.38E-01
702.304,12.105,403.5,2.39E-01
703.302,12.105,403.5,2.39E-01
704.301,12.105,403.5,2.39E-01
705.303,12.105,403.5,2.40E-01
706.299,12.105,403.5,2.40E-01
707.299,12.105,403.5,2.41E-01
708.297,12.105,403.5,2.41E-01
709.297,12.105,403.5,2.42E-01
710.297,12.105,403.5,2.42E-01
711.296,12.105,403.5,2.42E-01
712.295,12.105,403.5,2.43E-01
713.292,12.105,403.5,2.43E-01
714.292,12.105,403.5,2.44E-01
715.292,12.105,403.5,2.44E-01
716.292,12.105,403.5,2.45E-01
717.289,12.105,403.5,2.45E-01
718.289,12.102,403.4,2.46E-01
719.289,12.1,403.3333333,2.46E-01
720.287,12.1,403.3333333,2.47E-01
721.287,12.1,403.3333333,2.47E-01
722.284,12.1,403.3333333,2.47E-01
723.284,12.1,403.3333333,2.48E-01
724.281,12.1,403.3333333,2.48E-01
725.282,12.1,403.3333333,2.49E-01
726.281,12.1,403.3333333,2.49E-01
727.279,12.1,403.3333333,2.50E-01
728.279,12.1,403.3333333,2.50E-01
729.279,12.1,403.3333333,2.51E-01
730.278,12.1,403.3333333,2.51E-01
731.277,12.1,403.3333333,2.51E-01
732.275,12.095,403.1666667,2.52E-01
733.275,12.097,403.2333333,2.52E-01
734.273,12.097,403.2333333,2.53E-01
735.273,12.095,403.1666667,2.53E-01
736.269,12.095,403.1666667,2.54E-01
737.27,12.095,403.1666667,2.54E-01
738.268,12.095,403.1666667,2.55E-01
739.268,12.095,403.1666667,2.55E-01
740.266,12.095,403.1666667,2.55E-01
741.266,12.095,403.1666667,2.56E-01
742.264,12.095,403.1666667,2.56E-01
743.265,12.095,403.1666667,2.57E-01
744.261,12.091,403.0333333,2.57E-01
745.262,12.09,403,2.58E-01
746.261,12.09,403,2.58E-01
747.26,12.09,403,2.59E-01
748.258,12.09,403,2.59E-01
749.258,12.09,403,2.60E-01
750.256,12.09,403,2.60E-01
751.254,12.09,403,2.60E-01
752.254,12.087,402.9,2.61E-01
753.254,12.087,402.9,2.61E-01
754.254,12.089,402.9666667,2.62E-01
755.251,12.085,402.8333333,2.62E-01
756.252,12.085,402.8333333,2.63E-01
757.251,12.085,402.8333333,2.63E-01
758.25,12.085,402.8333333,2.64E-01
759.248,12.085,402.8333333,2.64E-01
760.247,12.085,402.8333333,2.65E-01
761.246,12.08,402.6666667,2.65E-01
762.245,12.08,402.6666667,2.66E-01
763.245,12.08,402.6666667,2.66E-01
764.244,12.08,402.6666667,2.66E-01
765.242,12.08,402.6666667,2.67E-01
766.241,12.08,402.6666667,2.67E-01
767.24,12.08,402.6666667,2.68E-01
768.24,12.08,402.6666667,2.68E-01
769.238,12.08,402.6666667,2.69E-01
770.238,12.075,402.5,2.69E-01
771.237,12.078,402.6,2.70E-01
772.236,12.075,402.5,2.70E-01
773.234,12.075,402.5,2.71E-01
774.233,12.075,402.5,2.71E-01
775.233,12.075,402.5,2.72E-01
776.232,12.075,402.5,2.72E-01
777.231,12.075,402.5,2.73E-01
778.23,12.07,402.3333333,2.73E-01
779.228,12.07,402.3333333,2.73E-01
780.228,12.07,402.3333333,2.74E-01
781.227,12.07,402.3333333,2.75E-01
782.226,12.07,402.3333333,2.75E-01
783.226,12.07,402.3333333,2.75E-01
784.224,12.07,402.3333333,2.76E-01
785.223,12.065,402.1666667,2.76E-01
786.222,12.065,402.1666667,2.77E-01
787.22,12.065,402.1666667,2.77E-01
788.221,12.065,402.1666667,2.78E-01
789.22,12.065,402.1666667,2.78E-01
790.218,12.065,402.1666667,2.79E-01
791.218,12.061,402.0333333,2.79E-01
792.215,12.06,402,2.80E-01
793.216,12.06,402,2.80E-01
794.215,12.06,402,2.81E-01
795.213,12.06,402,2.81E-01
796.212,12.057,401.9,2.82E-01
797.211,12.055,401.8333333,2.82E-01
798.209,12.055,401.8333333,2.83E-01
799.21,12.055,401.8333333,2.83E-01
800.209,12.055,401.8333333,2.83E-01
801.207,12.055,401.8333333,2.84E-01
802.204,12.051,401.7,2.84E-01
803.204,12.05,401.6666667,2.85E-01
804.205,12.05,401.6666667,2.85E-01
805.204,12.05,401.6666667,2.86E-01
806.203,12.05,401.6666667,2.86E-01
807.202,12.048,401.6,2.87E-01
808.2,12.045,401.5,2.87E-01
809.2,12.045,401.5,2.88E-01
810.198,12.045,401.5,2.88E-01
811.198,12.045,401.5,2.89E-01
812.197,12.044,401.4666667,2.89E-01
813.195,12.04,401.3333333,2.90E-01
814.195,12.04,401.3333333,2.90E-01
815.193,12.04,401.3333333,2.91E-01
816.193,12.04,401.3333333,2.91E-01
817.192,12.036,401.2,2.92E-01
818.191,12.035,401.1666667,2.92E-01
819.189,12.035,401.1666667,2.93E-01
820.189,12.034,401.1333333,2.93E-01
821.188,12.03,401,2.94E-01
822.187,12.03,401,2.94E-01
823.185,12.03,401,2.95E-01
824.185,12.03,401,2.95E-01
825.182,12.028,400.9333333,2.96E-01
826.182,12.025,400.8333333,2.96E-01
827.182,12.025,400.8333333,2.97E-01
828.181,12.025,400.8333333,2.97E-01
829.18,12.022,400.7333333,2.98E-01
830.179,12.02,400.6666667,2.98E-01
831.178,12.02,400.6666667,2.98E-01
832.174,12.02,400.6666667,2.99E-01
833.176,12.017,400.5666667,2.99E-01
834.175,12.015,400.5,3.00E-01
835.173,12.015,400.5,3.00E-01
836.173,12.015,400.5,3.01E-01
837.171,12.012,400.4,3.01E-01
838.17,12.01,400.3333333,3.02E-01
839.169,12.01,400.3333333,3.02E-01
840.169,12.01,400.3333333,3.03E-01
841.168,12.005,400.1666667,3.03E-01
842.166,12.005,400.1666667,3.04E-01
843.166,12.005,400.1666667,3.04E-01
844.165,12.002,400.0666667,3.05E-01
845.163,12,400,3.05E-01
846.162,12,400,3.05E-01
847.162,11.996,399.8666667,3.06E-01
848.16,11.995,399.8333333,3.06E-01
849.16,11.995,399.8333333,3.07E-01
850.159,11.991,399.7,3.07E-01
851.157,11.99,399.6666667,3.08E-01
852.158,11.99,399.6666667,3.08E-01
853.156,11.985,399.5,3.09E-01
854.155,11.985,399.5,3.09E-01
855.153,11.983,399.4333333,3.09E-01
856.153,11.98,399.3333333,3.10E-01
857.151,11.98,399.3333333,3.10E-01
858.151,11.978,399.2666667,3.11E-01
859.149,11.975,399.1666667,3.11E-01
860.149,11.973,399.1,3.11E-01
861.149,11.97,399,3.12E-01
862.147,11.97,399,3.12E-01
863.146,11.965,398.8333333,3.13E-01
864.145,11.964,398.8,3.13E-01
865.144,11.96,398.6666667,3.13E-01
866.143,11.96,398.6666667,3.14E-01
867.142,11.956,398.5333333,3.14E-01
868.141,11.954,398.4666667,3.15E-01
869.138,11.95,398.3333333,3.15E-01
870.138,11.95,398.3333333,3.15E-01
871.139,11.945,398.1666667,3.16E-01
872.137,11.943,398.1,3.16E-01
873.137,11.94,398,3.16E-01
874.135,11.936,397.8666667,3.17E-01
875.135,11.935,397.8333333,3.17E-01
876.133,11.93,397.6666667,3.17E-01
877.132,11.926,397.5333333,3.17E-01
878.132,11.924,397.4666667,3.18E-01
879.129,11.92,397.3333333,3.18E-01
880.129,11.915,397.1666667,3.18E-01
881.128,11.912,397.0666667,3.18E-01
882.125,11.908,396.9333333,3.19E-01
883.127,11.905,396.8333333,3.19E-01
884.126,11.9,396.6666667,3.19E-01
885.124,11.895,396.5,3.19E-01
886.123,11.891,396.3666667,3.20E-01
887.121,11.887,396.2333333,3.20E-01
888.121,11.881,396.0333333,3.20E-01
889.12,11.877,395.9,3.20E-01
890.119,11.872,395.7333333,3.20E-01
891.117,11.868,395.6,3.21E-01
892.117,11.862,395.4,3.21E-01
893.116,11.857,395.2333333,3.21E-01
894.116,11.851,395.0333333,3.21E-01
895.115,11.845,394.8333333,3.21E-01
896.113,11.839,394.6333333,3.21E-01
897.11,11.833,394.4333333,3.21E-01
898.111,11.827,394.2333333,3.22E-01
899.109,11.822,394.0666667,3.21E-01
900.109,11.815,393.8333333,3.22E-01
901.109,11.808,393.6,3.22E-01
902.107,11.802,393.4,3.22E-01
903.106,11.794,393.1333333,3.22E-01
904.106,11.787,392.9,3.22E-01
905.103,11.78,392.6666667,3.22E-01
906.103,11.772,392.4,3.22E-01
907.103,11.764,392.1333333,3.22E-01
908.099,11.757,391.9,3.22E-01
909.1,11.748,391.6,3.22E-01
910.1,11.74,391.3333333,3.22E-01
911.097,11.732,391.0666667,3.22E-01
912.098,11.723,390.7666667,3.22E-01
913.098,11.715,390.5,3.22E-01
914.095,11.706,390.2,3.22E-01
915.095,11.697,389.9,3.23E-01
916.091,11.687,389.5666667,3.22E-01
917.092,11.678,389.2666667,3.22E-01
918.091,11.668,388.9333333,3.22E-01
919.091,11.657,388.5666667,3.22E-01
920.087,11.647,388.2333333,3.22E-01
921.089,11.636,387.8666667,3.22E-01
922.087,11.625,387.5,3.22E-01
923.086,11.614,387.1333333,3.22E-01
924.086,11.602,386.7333333,3.22E-01
925.085,11.59,386.3333333,3.22E-01
926.084,11.577,385.9,3.22E-01
927.083,11.565,385.5,3.22E-01
928.082,11.551,385.0333333,3.22E-01
929.08,11.537,384.5666667,3.22E-01
930.08,11.524,384.1333333,3.22E-01
931.078,11.509,383.6333333,3.22E-01
932.077,11.494,383.1333333,3.22E-01
933.077,11.478,382.6,3.22E-01
934.075,11.462,382.0666667,3.22E-01
935.074,11.445,381.5,3.22E-01
936.074,11.427,380.9,3.22E-01
937.073,11.407,380.2333333,3.22E-01
938.071,11.387,379.5666667,3.22E-01
939.07,11.366,378.8666667,3.22E-01
940.071,11.344,378.1333333,3.22E-01
941.068,11.32,377.3333333,3.22E-01
942.069,11.296,376.5333333,3.22E-01
943.066,11.27,375.6666667,3.22E-01
944.066,11.243,374.7666667,3.22E-01
945.064,11.213,373.7666667,3.22E-01
946.065,11.181,372.7,3.22E-01
947.063,11.147,371.5666667,3.22E-01
948.062,11.109,370.3,3.22E-01
949.062,11.068,368.9333333,3.22E-01
950.06,11.024,367.4666667,3.22E-01
951.058,10.975,365.8333333,3.22E-01
952.058,10.921,364.0333333,3.22E-01
953.057,10.862,362.0666667,3.22E-01
954.056,10.796,359.8666667,3.22E-01
955.055,10.724,357.4666667,3.22E-01
956.054,10.643,354.7666667,3.22E-01
957.054,10.552,351.7333333,3.22E-01
958.052,10.451,348.3666667,3.22E-01
959.051,10.337,344.5666667,3.22E-01
960.049,10.209,340.3,3.22E-01
