Time,Load,Stress,Strain
693.316,9.375,312.5,2.82E-01
694.314,9.371,312.3666667,2.83E-01
695.314,9.37,312.3333333,2.84E-01
696.313,9.367,312.2333333,2.84E-01
697.312,9.365,312.1666667,2.85E-01
698.311,9.365,312.1666667,2.86E-01
699.307,9.362,312.0666667,2.86E-01
700.308,9.359,311.9666667,2.87E-01
701.305,9.355,311.8333333,2.88E-01
702.306,9.354,311.8,2.88E-01
703.306,9.35,311.6666667,2.89E-01
704.305,9.347,311.5666667,2.90E-01
705.304,9.345,311.5,2.90E-01
706.302,9.34,311.3333333,2.91E-01
707.3,9.339,311.3,2.91E-01
708.301,9.335,311.1666667,2.92E-01
709.299,9.331,311.0333333,2.93E-01
710.299,9.33,311,2.93E-01
711.297,9.325,310.8333333,2.94E-01
712.296,9.321,310.7,2.94E-01
713.295,9.318,310.6,2.95E-01
714.295,9.315,310.5,2.96E-01
715.294,9.31,310.3333333,2.96E-01
716.293,9.307,310.2333333,2.97E-01
717.292,9.303,310.1,2.97E-01
718.291,9.299,309.9666667,2.98E-01
719.289,9.295,309.8333333,2.98E-01
720.288,9.29,309.6666667,2.99E-01
721.288,9.285,309.5,2.99E-01
722.287,9.28,309.3333333,3.00E-01
723.284,9.275,309.1666667,3.00E-01
724.283,9.271,309.0333333,3.01E-01
725.284,9.266,308.8666667,3.01E-01
726.281,9.261,308.7,3.02E-01
727.28,9.255,308.5,3.02E-01
728.279,9.249,308.3,3.03E-01
729.279,9.243,308.1,3.03E-01
730.278,9.237,307.9,3.04E-01
731.277,9.231,307.7,3.04E-01
732.276,9.224,307.4666667,3.04E-01
733.275,9.218,307.2666667,3.05E-01
734.274,9.212,307.0666667,3.05E-01
735.273,9.204,306.8,3.05E-01
736.273,9.198,306.6,3.06E-01
737.271,9.191,306.3666667,3.06E-01
738.271,9.183,306.1,3.06E-01
739.271,9.176,305.8666667,3.07E-01
740.269,9.168,305.6,3.07E-01
741.268,9.161,305.3666667,3.07E-01
742.267,9.153,305.1,3.07E-01
743.265,9.145,304.8333333,3.08E-01
744.263,9.137,304.5666667,3.08E-01
745.264,9.128,304.2666667,3.08E-01
746.264,9.119,303.9666667,3.08E-01
747.261,9.11,303.6666667,3.09E-01
748.261,9.1,303.3333333,3.09E-01
749.261,9.091,303.0333333,3.09E-01
750.259,9.082,302.7333333,3.09E-01
751.259,9.071,302.3666667,3.09E-01
752.258,9.061,302.0333333,3.09E-01
753.255,9.05,301.6666667,3.09E-01
754.255,9.039,301.3,3.10E-01
755.254,9.028,300.9333333,3.10E-01
756.253,9.016,300.5333333,3.10E-01
757.253,9.004,300.1333333,3.10E-01
758.251,8.992,299.7333333,3.10E-01
759.25,8.98,299.3333333,3.10E-01
760.249,8.965,298.8333333,3.10E-01
761.248,8.952,298.4,3.10E-01
762.248,8.937,297.9,3.10E-01
763.246,8.923,297.4333333,3.10E-01
764.245,8.907,296.9,3.10E-01
765.242,8.891,296.3666667,3.10E-01
766.241,8.876,295.8666667,3.10E-01
767.242,8.859,295.3,3.10E-01
768.241,8.842,294.7333333,3.10E-01
769.239,8.823,294.1,3.10E-01
770.239,8.803,293.4333333,3.10E-01
771.238,8.782,292.7333333,3.10E-01
772.237,8.76,292,3.10E-01
773.236,8.737,291.2333333,3.10E-01
774.236,8.712,290.4,3.10E-01
775.234,8.685,289.5,3.10E-01
776.233,8.656,288.5333333,3.10E-01
777.232,8.624,287.4666667,3.10E-01
778.231,8.588,286.2666667,3.10E-01
779.23,8.547,284.9,3.10E-01
780.229,8.502,283.4,3.10E-01
781.228,8.452,281.7333333,3.10E-01
782.226,8.397,279.9,3.10E-01
783.227,8.334,277.8,3.10E-01
784.223,8.265,275.5,3.10E-01
785.224,8.186,272.8666667,3.10E-01
786.223,8.1,270,3.09E-01
787.221,8.003,266.7666667,3.09E-01
788.222,7.896,263.2,3.09E-01
789.22,7.775,259.1666667,3.09E-01
790.22,7.64,254.6666667,3.10E-01
791.218,7.486,249.5333333,3.10E-01
792.217,7.311,243.7,3.09E-01
793.215,7.108,236.9333333,3.09E-01
794.214,6.867,228.9,3.09E-01
