Time,Load,Stress,Strain
698.309,12.075,402.5,2.59E-01
699.308,12.075,402.5,2.60E-01
700.309,12.075,402.5,2.60E-01
701.307,12.075,402.5,2.61E-01
702.305,12.072,402.4,2.62E-01
703.304,12.07,402.3333333,2.62E-01
704.304,12.07,402.3333333,2.63E-01
705.302,12.07,402.3333333,2.63E-01
706.302,12.07,402.3333333,2.64E-01
707.301,12.068,402.2666667,2.65E-01
708.299,12.065,402.1666667,2.65E-01
709.299,12.065,402.1666667,2.66E-01
710.298,12.065,402.1666667,2.67E-01
711.298,12.065,402.1666667,2.67E-01
712.296,12.064,402.1333333,2.68E-01
713.293,12.06,402,2.68E-01
714.294,12.06,402,2.69E-01
715.291,12.06,402,2.70E-01
716.293,12.06,402,2.70E-01
717.292,12.056,401.8666667,2.71E-01
718.288,12.055,401.8333333,2.72E-01
719.29,12.055,401.8333333,2.72E-01
720.288,12.055,401.8333333,2.73E-01
721.287,12.053,401.7666667,2.73E-01
722.286,12.05,401.6666667,2.74E-01
723.284,12.05,401.6666667,2.75E-01
724.284,12.048,401.6,2.75E-01
725.282,12.045,401.5,2.76E-01
726.283,12.045,401.5,2.77E-01
727.28,12.043,401.4333333,2.77E-01
728.281,12.04,401.3333333,2.78E-01
729.278,12.04,401.3333333,2.78E-01
730.278,12.04,401.3333333,2.79E-01
731.277,12.037,401.2333333,2.80E-01
732.275,12.035,401.1666667,2.80E-01
733.276,12.034,401.1333333,2.81E-01
734.274,12.03,401,2.81E-01
735.271,12.03,401,2.82E-01
736.27,12.029,400.9666667,2.83E-01
737.272,12.025,400.8333333,2.83E-01
738.271,12.025,400.8333333,2.84E-01
739.268,12.02,400.6666667,2.84E-01
740.268,12.02,400.6666667,2.85E-01
741.268,12.016,400.5333333,2.86E-01
742.265,12.015,400.5,2.86E-01
743.265,12.012,400.4,2.87E-01
744.264,12.01,400.3333333,2.88E-01
745.262,12.007,400.2333333,2.88E-01
746.26,12.005,400.1666667,2.89E-01
747.261,12.001,400.0333333,2.89E-01
748.259,12,400,2.90E-01
749.258,11.996,399.8666667,2.90E-01
750.257,11.994,399.8,2.91E-01
751.257,11.99,399.6666667,2.91E-01
752.256,11.988,399.6,2.92E-01
753.253,11.985,399.5,2.92E-01
754.254,11.981,399.3666667,2.93E-01
755.253,11.977,399.2333333,2.93E-01
756.253,11.975,399.1666667,2.94E-01
757.251,11.971,399.0333333,2.94E-01
758.251,11.967,398.9,2.95E-01
759.25,11.964,398.8,2.95E-01
760.248,11.96,398.6666667,2.96E-01
761.247,11.957,398.5666667,2.96E-01
762.246,11.953,398.4333333,2.97E-01
763.245,11.948,398.2666667,2.97E-01
764.244,11.944,398.1333333,2.97E-01
765.242,11.94,398,2.98E-01
766.243,11.935,397.8333333,2.98E-01
767.242,11.931,397.7,2.99E-01
768.24,11.927,397.5666667,2.99E-01
769.24,11.922,397.4,2.99E-01
770.238,11.917,397.2333333,3.00E-01
771.237,11.912,397.0666667,3.00E-01
772.236,11.907,396.9,3.00E-01
773.235,11.901,396.7,3.01E-01
774.234,11.896,396.5333333,3.01E-01
775.233,11.891,396.3666667,3.01E-01
776.233,11.885,396.1666667,3.02E-01
777.232,11.879,395.9666667,3.02E-01
778.228,11.873,395.7666667,3.02E-01
779.229,11.868,395.6,3.02E-01
780.228,11.862,395.4,3.03E-01
781.227,11.855,395.1666667,3.03E-01
782.226,11.848,394.9333333,3.03E-01
783.225,11.842,394.7333333,3.03E-01
784.224,11.833,394.4333333,3.03E-01
785.224,11.827,394.2333333,3.04E-01
786.221,11.82,394,3.04E-01
787.221,11.812,393.7333333,3.04E-01
788.219,11.805,393.5,3.04E-01
789.22,11.797,393.2333333,3.04E-01
790.218,11.788,392.9333333,3.04E-01
791.217,11.781,392.7,3.04E-01
792.216,11.773,392.4333333,3.04E-01
793.216,11.764,392.1333333,3.05E-01
794.215,11.754,391.8,3.05E-01
795.212,11.747,391.5666667,3.05E-01
796.212,11.738,391.2666667,3.05E-01
797.212,11.728,390.9333333,3.05E-01
798.211,11.719,390.6333333,3.05E-01
799.209,11.71,390.3333333,3.05E-01
800.209,11.7,390,3.05E-01
801.208,11.69,389.6666667,3.05E-01
802.206,11.68,389.3333333,3.05E-01
803.204,11.669,388.9666667,3.05E-01
804.203,11.658,388.6,3.05E-01
805.205,11.647,388.2333333,3.05E-01
806.204,11.636,387.8666667,3.05E-01
807.201,11.625,387.5,3.05E-01
808.2,11.614,387.1333333,3.05E-01
809.199,11.602,386.7333333,3.05E-01
810.198,11.59,386.3333333,3.05E-01
811.198,11.577,385.9,3.05E-01
812.197,11.565,385.5,3.05E-01
813.197,11.552,385.0666667,3.05E-01
814.195,11.539,384.6333333,3.05E-01
815.195,11.524,384.1333333,3.05E-01
816.192,11.51,383.6666667,3.05E-01
817.192,11.495,383.1666667,3.05E-01
818.191,11.48,382.6666667,3.05E-01
819.188,11.465,382.1666667,3.05E-01
820.19,11.449,381.6333333,3.05E-01
821.188,11.433,381.1,3.05E-01
822.187,11.416,380.5333333,3.05E-01
823.186,11.398,379.9333333,3.05E-01
824.185,11.379,379.3,3.05E-01
825.183,11.361,378.7,3.05E-01
826.184,11.341,378.0333333,3.05E-01
827.181,11.32,377.3333333,3.05E-01
828.18,11.298,376.6,3.05E-01
829.181,11.276,375.8666667,3.05E-01
830.179,11.252,375.0666667,3.05E-01
831.178,11.226,374.2,3.05E-01
832.175,11.198,373.2666667,3.05E-01
833.175,11.17,372.3333333,3.06E-01
834.175,11.139,371.3,3.05E-01
835.175,11.106,370.2,3.06E-01
836.174,11.07,369,3.06E-01
837.171,11.03,367.6666667,3.06E-01
838.17,10.986,366.2,3.06E-01
839.169,10.938,364.6,3.06E-01
840.169,10.885,362.8333333,3.06E-01
841.168,10.826,360.8666667,3.06E-01
842.167,10.762,358.7333333,3.06E-01
843.166,10.691,356.3666667,3.06E-01
844.165,10.611,353.7,3.05E-01
845.165,10.523,350.7666667,3.05E-01
846.164,10.424,347.4666667,3.05E-01
847.162,10.314,343.8,3.05E-01
848.16,10.189,339.6333333,3.05E-01
849.16,10.046,334.8666667,3.05E-01
850.159,9.882,329.4,3.05E-01
851.157,9.69,323,3.05E-01
852.156,6.712,223.7333333,3.05E-01
