Time,Load,Stress,Strain
694.314,12.375,412.5,2.37E-01
695.313,12.375,412.5,2.37E-01
696.312,12.375,412.5,2.38E-01
697.31,12.375,412.5,2.38E-01
698.308,12.375,412.5,2.39E-01
699.308,12.375,412.5,2.39E-01
700.308,12.375,412.5,2.40E-01
701.305,12.373,412.4333333,2.40E-01
702.306,12.37,412.3333333,2.40E-01
703.303,12.37,412.3333333,2.41E-01
704.303,12.37,412.3333333,2.41E-01
705.301,12.37,412.3333333,2.42E-01
706.301,12.37,412.3333333,2.42E-01
707.301,12.37,412.3333333,2.43E-01
708.3,12.37,412.3333333,2.43E-01
709.298,12.37,412.3333333,2.44E-01
710.297,12.37,412.3333333,2.44E-01
711.297,12.37,412.3333333,2.45E-01
712.295,12.37,412.3333333,2.45E-01
713.293,12.37,412.3333333,2.46E-01
714.294,12.37,412.3333333,2.46E-01
715.293,12.37,412.3333333,2.46E-01
716.291,12.37,412.3333333,2.47E-01
717.291,12.37,412.3333333,2.47E-01
718.29,12.365,412.1666667,2.48E-01
719.288,12.365,412.1666667,2.48E-01
720.288,12.365,412.1666667,2.49E-01
721.284,12.365,412.1666667,2.49E-01
722.285,12.365,412.1666667,2.50E-01
723.285,12.365,412.1666667,2.50E-01
724.284,12.365,412.1666667,2.51E-01
725.282,12.365,412.1666667,2.51E-01
726.282,12.365,412.1666667,2.52E-01
727.281,12.365,412.1666667,2.52E-01
728.279,12.363,412.1,2.53E-01
729.278,12.36,412,2.53E-01
730.277,12.36,412,2.54E-01
731.276,12.36,412,2.54E-01
732.276,12.36,412,2.54E-01
733.274,12.36,412,2.55E-01
734.273,12.36,412,2.55E-01
735.272,12.36,412,2.56E-01
736.271,12.36,412,2.56E-01
737.272,12.36,412,2.57E-01
738.27,12.36,412,2.57E-01
739.268,12.358,411.9333333,2.58E-01
740.268,12.355,411.8333333,2.58E-01
741.266,12.355,411.8333333,2.59E-01
742.265,12.355,411.8333333,2.59E-01
743.265,12.355,411.8333333,2.60E-01
744.263,12.355,411.8333333,2.60E-01
745.263,12.355,411.8333333,2.61E-01
746.263,12.35,411.6666667,2.61E-01
747.261,12.35,411.6666667,2.62E-01
748.26,12.35,411.6666667,2.62E-01
749.257,12.35,411.6666667,2.63E-01
750.257,12.35,411.6666667,2.63E-01
751.257,12.35,411.6666667,2.64E-01
752.257,12.348,411.6,2.64E-01
753.255,12.345,411.5,2.65E-01
754.255,12.345,411.5,2.65E-01
755.253,12.345,411.5,2.66E-01
756.252,12.345,411.5,2.66E-01
757.251,12.345,411.5,2.67E-01
758.25,12.342,411.4,2.67E-01
759.25,12.34,411.3333333,2.68E-01
760.248,12.34,411.3333333,2.68E-01
761.248,12.34,411.3333333,2.69E-01
762.247,12.34,411.3333333,2.69E-01
763.245,12.34,411.3333333,2.70E-01
764.245,12.335,411.1666667,2.70E-01
765.242,12.335,411.1666667,2.71E-01
766.242,12.335,411.1666667,2.71E-01
767.242,12.335,411.1666667,2.72E-01
768.241,12.335,411.1666667,2.72E-01
769.239,12.33,411,2.73E-01
770.238,12.33,411,2.73E-01
771.236,12.33,411,2.74E-01
772.237,12.328,410.9333333,2.74E-01
773.236,12.326,410.8666667,2.75E-01
774.235,12.325,410.8333333,2.75E-01
775.233,12.325,410.8333333,2.75E-01
776.232,12.325,410.8333333,2.76E-01
777.232,12.321,410.7,2.76E-01
778.231,12.32,410.6666667,2.77E-01
779.229,12.32,410.6666667,2.78E-01
780.229,12.319,410.6333333,2.78E-01
781.227,12.315,410.5,2.79E-01
782.227,12.315,410.5,2.79E-01
783.225,12.313,410.4333333,2.79E-01
784.223,12.31,410.3333333,2.80E-01
785.224,12.31,410.3333333,2.80E-01
786.222,12.308,410.2666667,2.81E-01
787.221,12.305,410.1666667,2.81E-01
788.22,12.305,410.1666667,2.82E-01
789.22,12.3,410,2.82E-01
790.218,12.3,410,2.83E-01
791.218,12.298,409.9333333,2.83E-01
792.216,12.295,409.8333333,2.84E-01
793.214,12.295,409.8333333,2.84E-01
794.215,12.29,409.6666667,2.84E-01
795.214,12.29,409.6666667,2.85E-01
796.213,12.285,409.5,2.85E-01
797.209,12.285,409.5,2.86E-01
798.211,12.283,409.4333333,2.86E-01
799.209,12.28,409.3333333,2.87E-01
800.209,12.276,409.2,2.87E-01
801.208,12.275,409.1666667,2.88E-01
802.207,12.271,409.0333333,2.88E-01
803.205,12.269,408.9666667,2.88E-01
804.205,12.265,408.8333333,2.89E-01
805.203,12.261,408.7,2.89E-01
806.203,12.26,408.6666667,2.90E-01
807.202,12.255,408.5,2.90E-01
808.201,12.252,408.4,2.90E-01
809.2,12.25,408.3333333,2.91E-01
810.199,12.245,408.1666667,2.91E-01
811.198,12.242,408.0666667,2.92E-01
812.197,12.24,408,2.92E-01
813.196,12.235,407.8333333,2.92E-01
814.194,12.231,407.7,2.93E-01
815.194,12.227,407.5666667,2.93E-01
816.193,12.223,407.4333333,2.93E-01
817.192,12.219,407.3,2.94E-01
818.191,12.215,407.1666667,2.94E-01
819.188,12.21,407,2.94E-01
820.189,12.206,406.8666667,2.95E-01
821.186,12.201,406.7,2.95E-01
822.187,12.196,406.5333333,2.95E-01
823.185,12.191,406.3666667,2.96E-01
824.185,12.186,406.2,2.96E-01
825.184,12.181,406.0333333,2.96E-01
826.183,12.175,405.8333333,2.97E-01
827.179,12.169,405.6333333,2.97E-01
828.18,12.163,405.4333333,2.97E-01
829.178,12.157,405.2333333,2.97E-01
830.178,12.152,405.0666667,2.98E-01
831.176,12.145,404.8333333,2.98E-01
832.176,12.139,404.6333333,2.98E-01
833.176,12.133,404.4333333,2.98E-01
834.175,12.126,404.2,2.98E-01
835.173,12.118,403.9333333,2.99E-01
836.173,12.113,403.7666667,2.99E-01
837.172,12.106,403.5333333,2.99E-01
838.17,12.098,403.2666667,2.99E-01
839.17,12.091,403.0333333,2.99E-01
840.168,12.083,402.7666667,3.00E-01
841.168,12.076,402.5333333,3.00E-01
842.167,12.068,402.2666667,3.00E-01
843.166,12.059,401.9666667,3.00E-01
844.165,12.051,401.7,3.00E-01
845.163,12.043,401.4333333,3.00E-01
846.163,12.034,401.1333333,3.00E-01
847.162,12.025,400.8333333,3.01E-01
848.161,12.016,400.5333333,3.01E-01
849.16,12.007,400.2333333,3.01E-01
850.158,11.997,399.9,3.01E-01
851.158,11.987,399.5666667,3.01E-01
852.158,11.977,399.2333333,3.01E-01
853.156,11.966,398.8666667,3.01E-01
854.155,11.956,398.5333333,3.01E-01
855.154,11.945,398.1666667,3.01E-01
856.153,11.934,397.8,3.01E-01
857.153,11.922,397.4,3.01E-01
858.15,11.911,397.0333333,3.01E-01
859.15,11.899,396.6333333,3.01E-01
860.149,11.886,396.2,3.02E-01
861.148,11.873,395.7666667,3.02E-01
862.147,11.86,395.3333333,3.02E-01
863.145,11.847,394.9,3.02E-01
864.145,11.832,394.4,3.02E-01
865.144,11.818,393.9333333,3.02E-01
866.143,11.803,393.4333333,3.02E-01
867.141,11.787,392.9,3.02E-01
868.142,11.771,392.3666667,3.02E-01
869.14,11.754,391.8,3.02E-01
870.14,11.736,391.2,3.02E-01
871.137,11.718,390.6,3.02E-01
872.136,11.699,389.9666667,3.02E-01
873.135,11.679,389.3,3.02E-01
874.136,11.657,388.5666667,3.02E-01
875.135,11.635,387.8333333,3.02E-01
876.134,11.61,387,3.02E-01
877.131,11.584,386.1333333,3.02E-01
878.132,11.557,385.2333333,3.02E-01
879.128,11.527,384.2333333,3.02E-01
880.129,11.495,383.1666667,3.02E-01
881.129,11.46,382,3.01E-01
882.127,11.42,380.6666667,3.01E-01
883.126,11.375,379.1666667,3.01E-01
884.124,11.325,377.5,3.01E-01
885.123,11.269,375.6333333,3.01E-01
886.121,11.207,373.5666667,3.01E-01
887.121,11.138,371.2666667,3.01E-01
888.119,11.061,368.7,3.01E-01
889.119,10.975,365.8333333,3.01E-01
890.12,10.881,362.7,3.01E-01
891.117,10.776,359.2,3.01E-01
892.118,10.66,355.3333333,3.01E-01
893.116,10.529,350.9666667,3.01E-01
894.115,10.382,346.0666667,3.01E-01
895.114,10.214,340.4666667,3.01E-01
896.114,10.022,334.0666667,3.01E-01
897.111,9.796,326.5333333,3.01E-01
898.112,9.523,317.4333333,3.01E-01
899.108,9.168,305.6,3.03E-01
