Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	00-03
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1392.1
Rm(MPa)	415
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	1.316
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
406.595	12.297	0.0000	13.535	401.850	0.000	401.850	0.000
407.596	12.300	0.0000	13.568	401.961	0.000	401.961	0.000
408.593	12.303	0.0000	13.602	402.049	0.000	402.049	0.000
409.593	12.305	0.0000	13.635	402.124	0.000	402.124	0.000
410.591	12.309	0.0000	13.668	402.258	0.000	402.258	0.000
411.591	12.311	0.0000	13.702	402.327	0.000	402.327	0.000
412.589	12.315	0.0000	13.735	402.451	0.000	402.451	0.000
413.588	12.318	0.0000	13.768	402.562	0.000	402.562	0.000
414.586	12.320	0.0000	13.801	402.614	0.000	402.614	0.000
415.587	12.325	0.0000	13.835	402.775	0.000	402.775	0.000
416.585	12.327	0.0000	13.868	402.830	0.000	402.830	0.000
417.584	12.330	0.0000	13.901	402.941	0.000	402.941	0.000
418.584	12.333	0.0000	13.935	403.023	0.000	403.023	0.000
419.582	12.335	0.0000	13.968	403.105	0.000	403.105	0.000
420.581	12.340	0.0000	14.001	403.255	0.000	403.255	0.000
421.58	12.341	0.0000	14.035	403.304	0.000	403.304	0.000
422.58	12.345	0.0000	14.068	403.431	0.000	403.431	0.000
423.579	12.348	0.0000	14.101	403.520	0.000	403.520	0.000
424.579	12.350	0.0000	14.134	403.595	0.000	403.595	0.000
425.577	12.353	0.0000	14.168	403.690	0.000	403.690	0.000
426.576	12.355	0.0000	14.201	403.758	0.000	403.758	0.000
427.573	12.360	0.0000	14.234	403.922	0.000	403.922	0.000
428.574	12.360	0.0000	14.268	403.928	0.000	403.928	0.000
429.572	12.365	0.0000	14.301	404.085	0.000	404.085	0.000
430.572	12.367	0.0000	14.334	404.157	0.000	404.157	0.000
431.572	12.370	0.0000	14.368	404.248	0.000	404.248	0.000
432.571	12.372	0.0000	14.401	404.320	0.000	404.320	0.000
433.568	12.375	0.0000	14.434	404.412	0.000	404.412	0.000
434.568	12.378	0.0000	14.467	404.497	0.000	404.497	0.000
435.566	12.380	0.0000	14.501	404.575	0.000	404.575	0.000
436.566	12.384	0.0000	14.534	404.703	0.000	404.703	0.000
437.566	12.385	0.0000	14.567	404.739	0.000	404.739	0.000
438.563	12.386	0.0000	14.601	404.781	0.000	404.781	0.000
439.562	12.390	0.0000	14.634	404.902	0.000	404.902	0.000
440.561	12.395	0.0000	14.667	405.056	0.000	405.056	0.000
441.559	12.395	0.0000	14.701	405.065	0.000	405.065	0.000
442.561	12.399	0.0000	14.734	405.186	0.000	405.186	0.000
443.56	12.400	0.0000	14.767	405.229	0.000	405.229	0.000
444.558	12.405	0.0000	14.800	405.376	0.000	405.376	0.000
445.556	12.405	0.0000	14.834	405.392	0.000	405.392	0.000
446.554	12.409	0.0000	14.867	405.507	0.000	405.507	0.000
447.556	12.410	0.0000	14.900	405.556	0.000	405.556	0.000
448.555	12.415	0.0000	14.934	405.703	0.000	405.703	0.000
449.552	12.415	0.0000	14.967	405.719	0.000	405.719	0.000
450.552	12.419	0.0000	15.000	405.840	0.000	405.840	0.000
451.552	12.420	0.0000	15.034	405.882	0.000	405.882	0.000
452.551	12.423	0.0000	15.067	405.974	0.000	405.974	0.000
453.549	12.425	0.0000	15.100	406.046	0.000	406.046	0.000
454.549	12.430	0.0000	15.133	406.203	0.000	406.203	0.000
455.547	12.430	0.0000	15.167	406.209	0.000	406.209	0.000
456.547	12.433	0.0000	15.200	406.310	0.000	406.310	0.000
457.544	12.435	0.0000	15.233	406.373	0.000	406.373	0.000
458.543	12.438	0.0000	15.267	406.467	0.000	406.467	0.000
459.543	12.440	0.0000	15.300	406.536	0.000	406.536	0.000
460.543	12.442	0.0000	15.333	406.588	0.000	406.588	0.000
461.542	12.445	0.0000	15.367	406.699	0.000	406.699	0.000
462.541	12.446	0.0000	15.400	406.735	0.000	406.735	0.000
463.541	12.450	0.0000	15.433	406.863	0.000	406.863	0.000
464.539	12.451	0.0000	15.466	406.899	0.000	406.899	0.000
465.536	12.455	0.0000	15.500	407.026	0.000	407.026	0.000
466.536	12.455	0.0000	15.533	407.026	0.000	407.026	0.000
467.535	12.459	0.0000	15.566	407.160	0.000	407.160	0.000
468.535	12.460	0.0000	15.600	407.190	0.000	407.190	0.000
469.534	12.463	0.0000	15.633	407.288	0.000	407.288	0.000
470.532	12.465	0.0000	15.666	407.353	0.000	407.353	0.000
471.531	12.465	0.0000	15.700	407.353	0.000	407.353	0.000
472.531	12.469	0.0000	15.733	407.490	0.000	407.490	0.000
473.531	12.470	0.0000	15.766	407.516	0.000	407.516	0.000
474.528	12.475	0.0000	15.799	407.663	0.000	407.663	0.000
475.526	12.475	0.0000	15.833	407.680	0.000	407.680	0.000
476.526	12.477	0.0000	15.866	407.735	0.000	407.735	0.000
477.525	12.480	0.0000	15.899	407.843	0.000	407.843	0.000
478.525	12.481	0.0000	15.933	407.859	0.000	407.859	0.000
479.525	12.485	0.0000	15.966	408.007	0.000	408.007	0.000
480.523	12.485	0.0000	15.999	408.007	0.000	408.007	0.000
481.522	12.489	0.0000	16.033	408.134	0.000	408.134	0.000
482.522	12.490	0.0000	16.066	408.170	0.000	408.170	0.000
483.52	12.490	0.0000	16.099	408.170	0.000	408.170	0.000
484.519	12.494	0.0000	16.132	408.284	0.000	408.284	0.000
485.519	12.495	0.0000	16.166	408.333	0.000	408.333	0.000
486.517	12.496	0.0000	16.199	408.379	0.000	408.379	0.000
487.515	12.500	0.0000	16.232	408.497	0.000	408.497	0.000
488.514	12.500	0.0000	16.266	408.497	0.000	408.497	0.000
489.512	12.504	0.0000	16.299	408.621	0.000	408.621	0.000
490.513	12.505	0.0000	16.332	408.660	0.000	408.660	0.000
491.512	12.505	0.0000	16.366	408.663	0.000	408.663	0.000
492.51	12.510	0.0000	16.399	408.824	0.000	408.824	0.000
493.511	12.510	0.0000	16.432	408.824	0.000	408.824	0.000
494.51	12.511	0.0000	16.465	408.859	0.000	408.859	0.000
495.508	12.515	0.0000	16.499	408.987	0.000	408.987	0.000
496.508	12.515	0.0000	16.532	408.987	0.000	408.987	0.000
497.505	12.515	0.0000	16.565	408.987	0.000	408.987	0.000
498.504	12.520	0.0000	16.599	409.150	0.000	409.150	0.000
499.504	12.521	0.0000	16.632	409.167	0.000	409.167	0.000
500.504	12.525	0.0000	16.665	409.314	0.000	409.314	0.000
501.503	12.525	0.0000	16.699	409.314	0.000	409.314	0.000
502.501	12.525	0.0000	16.732	409.314	0.000	409.314	0.000
503.501	12.529	0.0000	16.765	409.428	0.000	409.428	0.000
504.499	12.530	0.0000	16.798	409.477	0.000	409.477	0.000
505.497	12.530	0.0000	16.832	409.484	0.000	409.484	0.000
506.496	12.535	0.0000	16.865	409.641	0.000	409.641	0.000
507.495	12.535	0.0000	16.898	409.641	0.000	409.641	0.000
508.494	12.537	0.0000	16.932	409.706	0.000	409.706	0.000
509.493	12.540	0.0000	16.965	409.804	0.000	409.804	0.000
510.492	12.540	0.0000	16.998	409.804	0.000	409.804	0.000
511.493	12.541	0.0000	17.032	409.846	0.000	409.846	0.000
512.489	12.545	0.0000	17.065	409.967	0.000	409.967	0.000
513.491	12.545	0.0000	17.098	409.967	0.000	409.967	0.000
514.488	12.545	0.0000	17.131	409.967	0.000	409.967	0.000
515.486	12.549	0.0000	17.165	410.108	0.000	410.108	0.000
516.487	12.550	0.0000	17.198	410.131	0.000	410.131	0.000
517.486	12.550	0.0000	17.231	410.131	0.000	410.131	0.000
518.486	12.552	0.0000	17.265	410.206	0.000	410.206	0.000
519.483	12.555	0.0000	17.298	410.294	0.000	410.294	0.000
520.483	12.555	0.0000	17.331	410.294	0.000	410.294	0.000
521.483	12.558	0.0000	17.365	410.376	0.000	410.376	0.000
522.48	12.560	0.0000	17.398	410.458	0.000	410.458	0.000
523.48	12.560	0.0000	17.431	410.458	0.000	410.458	0.000
524.479	12.561	0.0000	17.464	410.503	0.000	410.503	0.000
525.477	12.565	0.0000	17.498	410.621	0.000	410.621	0.000
526.478	12.565	0.0000	17.531	410.621	0.000	410.621	0.000
527.476	12.567	0.0000	17.564	410.680	0.000	410.680	0.000
528.475	12.570	0.0000	17.598	410.784	0.000	410.784	0.000
529.474	12.570	0.0000	17.631	410.784	0.000	410.784	0.000
530.473	12.570	0.0000	17.664	410.784	0.000	410.784	0.000
531.471	12.572	0.0000	17.698	410.840	0.000	410.840	0.000
532.47	12.575	0.0000	17.731	410.948	0.000	410.948	0.000
533.469	12.575	0.0000	17.764	410.948	0.000	410.948	0.000
534.469	12.576	0.0000	17.797	410.984	0.000	410.984	0.000
535.469	12.580	0.0000	17.831	411.111	0.000	411.111	0.000
536.468	12.580	0.0000	17.864	411.111	0.000	411.111	0.000
537.464	12.580	0.0000	17.897	411.111	0.000	411.111	0.000
538.463	12.583	0.0000	17.931	411.212	0.000	411.212	0.000
539.464	12.585	0.0000	17.964	411.275	0.000	411.275	0.000
540.462	12.585	0.0000	17.997	411.275	0.000	411.275	0.000
541.463	12.585	0.0000	18.031	411.275	0.000	411.275	0.000
542.461	12.588	0.0000	18.064	411.356	0.000	411.356	0.000
543.461	12.590	0.0000	18.097	411.438	0.000	411.438	0.000
544.458	12.590	0.0000	18.130	411.438	0.000	411.438	0.000
545.458	12.592	0.0000	18.164	411.507	0.000	411.507	0.000
546.457	12.595	0.0000	18.197	411.601	0.000	411.601	0.000
547.456	12.595	0.0000	18.230	411.601	0.000	411.601	0.000
548.456	12.595	0.0000	18.264	411.601	0.000	411.601	0.000
549.454	12.598	0.0000	18.297	411.706	0.000	411.706	0.000
550.453	12.600	0.0000	18.330	411.765	0.000	411.765	0.000
551.451	12.600	0.0000	18.364	411.765	0.000	411.765	0.000
552.451	12.600	0.0000	18.397	411.778	0.000	411.778	0.000
553.449	12.604	0.0000	18.430	411.892	0.000	411.892	0.000
554.449	12.605	0.0000	18.463	411.928	0.000	411.928	0.000
555.447	12.605	0.0000	18.497	411.928	0.000	411.928	0.000
556.447	12.605	0.0000	18.530	411.928	0.000	411.928	0.000
557.447	12.606	0.0000	18.563	411.964	0.000	411.964	0.000
558.444	12.610	0.0000	18.597	412.091	0.000	412.091	0.000
559.446	12.610	0.0000	18.630	412.091	0.000	412.091	0.000
560.443	12.610	0.0000	18.663	412.091	0.000	412.091	0.000
561.444	12.610	0.0000	18.697	412.091	0.000	412.091	0.000
562.441	12.610	0.0000	18.730	412.091	0.000	412.091	0.000
563.439	12.615	0.0000	18.763	412.255	0.000	412.255	0.000
564.44	12.615	0.0000	18.796	412.255	0.000	412.255	0.000
565.438	12.615	0.0000	18.830	412.255	0.000	412.255	0.000
566.437	12.618	0.0000	18.863	412.356	0.000	412.356	0.000
567.436	12.620	0.0000	18.896	412.418	0.000	412.418	0.000
568.436	12.620	0.0000	18.930	412.418	0.000	412.418	0.000
569.434	12.620	0.0000	18.963	412.418	0.000	412.418	0.000
570.434	12.620	0.0000	18.996	412.418	0.000	412.418	0.000
571.432	12.624	0.0000	19.030	412.556	0.000	412.556	0.000
572.431	12.625	0.0000	19.063	412.582	0.000	412.582	0.000
573.431	12.625	0.0000	19.096	412.582	0.000	412.582	0.000
574.429	12.625	0.0000	19.129	412.582	0.000	412.582	0.000
575.429	12.625	0.0000	19.163	412.582	0.000	412.582	0.000
576.428	12.628	0.0000	19.196	412.663	0.000	412.663	0.000
577.427	12.630	0.0000	19.229	412.745	0.000	412.745	0.000
578.425	12.630	0.0000	19.263	412.745	0.000	412.745	0.000
579.425	12.630	0.0000	19.296	412.745	0.000	412.745	0.000
580.424	12.630	0.0000	19.329	412.745	0.000	412.745	0.000
581.423	12.631	0.0000	19.363	412.791	0.000	412.791	0.000
582.422	12.635	0.0000	19.396	412.908	0.000	412.908	0.000
583.421	12.635	0.0000	19.429	412.908	0.000	412.908	0.000
584.42	12.635	0.0000	19.462	412.908	0.000	412.908	0.000
585.419	12.635	0.0000	19.496	412.908	0.000	412.908	0.000
586.417	12.639	0.0000	19.529	413.046	0.000	413.046	0.000
587.417	12.640	0.0000	19.562	413.072	0.000	413.072	0.000
588.416	12.640	0.0000	19.596	413.072	0.000	413.072	0.000
589.415	12.640	0.0000	19.629	413.072	0.000	413.072	0.000
590.415	12.640	0.0000	19.662	413.072	0.000	413.072	0.000
591.413	12.640	0.0000	19.696	413.072	0.000	413.072	0.000
592.411	12.640	0.0000	19.729	413.072	0.000	413.072	0.000
593.411	12.644	0.0000	19.762	413.186	0.000	413.186	0.000
594.411	12.645	0.0000	19.796	413.235	0.000	413.235	0.000
595.409	12.645	0.0000	19.829	413.235	0.000	413.235	0.000
596.408	12.645	0.0000	19.862	413.235	0.000	413.235	0.000
597.407	12.645	0.0000	19.895	413.235	0.000	413.235	0.000
598.407	12.645	0.0000	19.929	413.235	0.000	413.235	0.000
599.405	12.646	0.0000	19.962	413.261	0.000	413.261	0.000
600.404	12.650	0.0000	19.995	413.399	0.000	413.399	0.000
601.403	12.650	0.0000	20.029	413.399	0.000	413.399	0.000
602.403	12.650	0.0000	20.062	413.399	0.000	413.399	0.000
603.401	12.650	0.0000	20.095	413.399	0.000	413.399	0.000
604.401	12.650	0.0000	20.129	413.399	0.000	413.399	0.000
605.399	12.650	0.0000	20.162	413.399	0.000	413.399	0.000
606.399	12.652	0.0000	20.195	413.464	0.000	413.464	0.000
607.397	12.655	0.0000	20.228	413.559	0.000	413.559	0.000
608.396	12.655	0.0000	20.262	413.562	0.000	413.562	0.000
609.394	12.655	0.0000	20.295	413.562	0.000	413.562	0.000
610.394	12.655	0.0000	20.328	413.562	0.000	413.562	0.000
611.393	12.655	0.0000	20.362	413.562	0.000	413.562	0.000
612.392	12.655	0.0000	20.395	413.562	0.000	413.562	0.000
613.391	12.656	0.0000	20.428	413.595	0.000	413.595	0.000
614.39	12.660	0.0000	20.462	413.725	0.000	413.725	0.000
615.388	12.660	0.0000	20.495	413.725	0.000	413.725	0.000
616.389	12.660	0.0000	20.528	413.725	0.000	413.725	0.000
617.388	12.660	0.0000	20.561	413.725	0.000	413.725	0.000
618.385	12.660	0.0000	20.595	413.725	0.000	413.725	0.000
619.383	12.660	0.0000	20.628	413.725	0.000	413.725	0.000
620.385	12.660	0.0000	20.661	413.739	0.000	413.739	0.000
621.384	12.665	0.0000	20.695	413.889	0.000	413.889	0.000
622.383	12.661	0.0000	20.728	413.771	0.000	413.771	0.000
623.379	12.665	0.0000	20.761	413.886	0.000	413.886	0.000
624.38	12.665	0.0000	20.795	413.889	0.000	413.889	0.000
625.38	12.665	0.0000	20.828	413.889	0.000	413.889	0.000
626.379	12.665	0.0000	20.861	413.889	0.000	413.889	0.000
627.378	12.665	0.0000	20.894	413.889	0.000	413.889	0.000
628.376	12.665	0.0000	20.928	413.899	0.000	413.899	0.000
629.374	12.669	0.0000	20.961	414.033	0.000	414.033	0.000
630.373	12.670	0.0000	20.994	414.042	0.000	414.042	0.000
631.374	12.670	0.0000	21.028	414.052	0.000	414.052	0.000
632.373	12.670	0.0000	21.061	414.052	0.000	414.052	0.000
633.37	12.670	0.0000	21.094	414.052	0.000	414.052	0.000
634.37	12.670	0.0000	21.128	414.052	0.000	414.052	0.000
635.37	12.670	0.0000	21.161	414.052	0.000	414.052	0.000
636.369	12.670	0.0000	21.194	414.052	0.000	414.052	0.000
637.368	12.671	0.0000	21.227	414.069	0.000	414.069	0.000
638.366	12.675	0.0000	21.261	414.216	0.000	414.216	0.000
639.365	12.673	0.0000	21.294	414.157	0.000	414.157	0.000
640.365	12.675	0.0000	21.327	414.216	0.000	414.216	0.000
641.364	12.675	0.0000	21.361	414.216	0.000	414.216	0.000
642.363	12.675	0.0000	21.394	414.216	0.000	414.216	0.000
643.362	12.675	0.0000	21.427	414.216	0.000	414.216	0.000
644.361	12.675	0.0000	21.461	414.216	0.000	414.216	0.000
645.36	12.675	0.0000	21.494	414.216	0.000	414.216	0.000
646.358	12.678	0.0000	21.527	414.310	0.000	414.310	0.000
647.357	12.678	0.0000	21.560	414.317	0.000	414.317	0.000
648.357	12.678	0.0000	21.594	414.304	0.000	414.304	0.000
649.356	12.677	0.0000	21.627	414.271	0.000	414.271	0.000
650.355	12.680	0.0000	21.660	414.379	0.000	414.379	0.000
651.354	12.680	0.0000	21.694	414.379	0.000	414.379	0.000
652.351	12.680	0.0000	21.727	414.379	0.000	414.379	0.000
653.351	12.680	0.0000	21.760	414.379	0.000	414.379	0.000
654.351	12.680	0.0000	21.794	414.379	0.000	414.379	0.000
655.35	12.680	0.0000	21.827	414.379	0.000	414.379	0.000
656.348	12.680	0.0000	21.860	414.379	0.000	414.379	0.000
657.348	12.680	0.0000	21.893	414.379	0.000	414.379	0.000
658.346	12.680	0.0000	21.927	414.379	0.000	414.379	0.000
659.346	12.680	0.0000	21.960	414.379	0.000	414.379	0.000
660.344	12.680	0.0000	21.993	414.379	0.000	414.379	0.000
661.343	12.680	0.0000	22.027	414.379	0.000	414.379	0.000
662.341	12.681	0.0000	22.060	414.415	0.000	414.415	0.000
663.342	12.684	0.0000	22.093	414.520	0.000	414.520	0.000
664.34	12.685	0.0000	22.127	414.542	0.000	414.542	0.000
665.339	12.685	0.0000	22.160	414.542	0.000	414.542	0.000
666.338	12.685	0.0000	22.193	414.542	0.000	414.542	0.000
667.337	12.685	0.0000	22.226	414.542	0.000	414.542	0.000
668.337	12.685	0.0000	22.260	414.542	0.000	414.542	0.000
669.336	12.685	0.0000	22.293	414.542	0.000	414.542	0.000
670.334	12.685	0.0000	22.326	414.542	0.000	414.542	0.000
671.334	12.685	0.0000	22.360	414.542	0.000	414.542	0.000
672.333	12.685	0.0000	22.393	414.542	0.000	414.542	0.000
673.332	12.685	0.0000	22.426	414.542	0.000	414.542	0.000
674.331	12.685	0.0000	22.460	414.542	0.000	414.542	0.000
675.33	12.685	0.0000	22.493	414.542	0.000	414.542	0.000
676.329	12.685	0.0000	22.526	414.542	0.000	414.542	0.000
677.328	12.685	0.0000	22.559	414.542	0.000	414.542	0.000
678.327	12.685	0.0000	22.593	414.542	0.000	414.542	0.000
679.326	12.685	0.0000	22.626	414.542	0.000	414.542	0.000
680.325	12.685	0.0000	22.659	414.542	0.000	414.542	0.000
681.324	12.685	0.0000	22.693	414.542	0.000	414.542	0.000
682.323	12.685	0.0000	22.726	414.542	0.000	414.542	0.000
683.321	12.685	0.0000	22.759	414.542	0.000	414.542	0.000
684.32	12.685	0.0000	22.793	414.542	0.000	414.542	0.000
685.32	12.687	0.0000	22.826	414.598	0.000	414.598	0.000
686.319	12.688	0.0000	22.859	414.624	0.000	414.624	0.000
687.318	12.685	0.0000	22.892	414.542	0.000	414.542	0.000
688.318	12.689	0.0000	22.926	414.676	0.000	414.676	0.000
689.316	12.690	0.0000	22.959	414.706	0.000	414.706	0.000
690.315	12.690	0.0000	22.992	414.706	0.000	414.706	0.000
691.315	12.690	0.0000	23.026	414.706	0.000	414.706	0.000
692.312	12.690	0.0000	23.059	414.706	0.000	414.706	0.000
693.312	12.690	0.0000	23.092	414.706	0.000	414.706	0.000
694.311	12.690	0.0000	23.126	414.706	0.000	414.706	0.000
695.31	12.690	0.0000	23.159	414.706	0.000	414.706	0.000
696.309	12.690	0.0000	23.192	414.706	0.000	414.706	0.000
697.307	12.690	0.0000	23.225	414.706	0.000	414.706	0.000
698.307	12.690	0.0000	23.259	414.706	0.000	414.706	0.000
699.306	12.690	0.0000	23.292	414.706	0.000	414.706	0.000
700.305	12.690	0.0000	23.325	414.706	0.000	414.706	0.000
701.304	12.690	0.0000	23.359	414.706	0.000	414.706	0.000
702.303	12.690	0.0000	23.392	414.706	0.000	414.706	0.000
703.302	12.690	0.0000	23.425	414.706	0.000	414.706	0.000
704.302	12.690	0.0000	23.459	414.706	0.000	414.706	0.000
705.301	12.690	0.0000	23.492	414.706	0.000	414.706	0.000
706.3	12.690	0.0000	23.525	414.706	0.000	414.706	0.000
707.298	12.690	0.0000	23.558	414.706	0.000	414.706	0.000
708.297	12.690	0.0000	23.592	414.706	0.000	414.706	0.000
709.296	12.690	0.0000	23.625	414.706	0.000	414.706	0.000
710.295	12.690	0.0000	23.658	414.706	0.000	414.706	0.000
711.293	12.690	0.0000	23.692	414.706	0.000	414.706	0.000
712.293	12.690	0.0000	23.725	414.706	0.000	414.706	0.000
713.292	12.690	0.0000	23.758	414.706	0.000	414.706	0.000
714.291	12.690	0.0000	23.792	414.706	0.000	414.706	0.000
715.29	12.688	0.0000	23.825	414.654	0.000	414.654	0.000
716.289	12.690	0.0000	23.858	414.703	0.000	414.703	0.000
717.288	12.689	0.0000	23.891	414.667	0.000	414.667	0.000
718.288	12.688	0.0000	23.925	414.627	0.000	414.627	0.000
719.286	12.685	0.0000	23.958	414.542	0.000	414.542	0.000
720.285	12.686	0.0000	23.991	414.575	0.000	414.575	0.000
721.285	12.685	0.0000	24.025	414.542	0.000	414.542	0.000
722.283	12.685	0.0000	24.058	414.542	0.000	414.542	0.000
723.282	12.689	0.0000	24.091	414.683	0.000	414.683	0.000
724.282	12.688	0.0000	24.125	414.654	0.000	414.654	0.000
725.28	12.685	0.0000	24.158	414.542	0.000	414.542	0.000
726.279	12.685	0.0000	24.191	414.542	0.000	414.542	0.000
727.279	12.690	0.0000	24.224	414.696	0.000	414.696	0.000
728.277	12.685	0.0000	24.258	414.556	0.000	414.556	0.000
729.276	12.685	0.0000	24.291	414.542	0.000	414.542	0.000
730.275	12.685	0.0000	24.324	414.542	0.000	414.542	0.000
731.274	12.685	0.0000	24.358	414.542	0.000	414.542	0.000
732.273	12.685	0.0000	24.391	414.542	0.000	414.542	0.000
733.272	12.685	0.0000	24.424	414.542	0.000	414.542	0.000
734.272	12.685	0.0000	24.458	414.542	0.000	414.542	0.000
735.271	12.685	0.0000	24.491	414.542	0.000	414.542	0.000
736.269	12.685	0.0000	24.524	414.542	0.000	414.542	0.000
737.269	12.685	0.0000	24.557	414.542	0.000	414.542	0.000
738.268	12.685	0.0000	24.591	414.542	0.000	414.542	0.000
739.266	12.685	0.0000	24.624	414.542	0.000	414.542	0.000
740.266	12.685	0.0000	24.657	414.542	0.000	414.542	0.000
741.265	12.685	0.0000	24.691	414.542	0.000	414.542	0.000
742.262	12.685	0.0000	24.724	414.542	0.000	414.542	0.000
743.262	12.685	0.0000	24.757	414.542	0.000	414.542	0.000
744.261	12.685	0.0000	24.791	414.542	0.000	414.542	0.000
745.26	12.685	0.0000	24.824	414.542	0.000	414.542	0.000
746.259	12.685	0.0000	24.857	414.542	0.000	414.542	0.000
747.258	12.685	0.0000	24.890	414.542	0.000	414.542	0.000
748.256	12.685	0.0000	24.924	414.542	0.000	414.542	0.000
749.257	12.682	0.0000	24.957	414.458	0.000	414.458	0.000
750.256	12.680	0.0000	24.990	414.379	0.000	414.379	0.000
751.255	12.680	0.0000	25.024	414.379	0.000	414.379	0.000
752.254	12.680	0.0000	25.057	414.379	0.000	414.379	0.000
753.253	12.680	0.0000	25.090	414.379	0.000	414.379	0.000
754.251	12.680	0.0000	25.124	414.379	0.000	414.379	0.000
755.25	12.680	0.0000	25.157	414.379	0.000	414.379	0.000
756.249	12.680	0.0000	25.190	414.379	0.000	414.379	0.000
757.249	12.680	0.0000	25.223	414.379	0.000	414.379	0.000
758.248	12.680	0.0000	25.257	414.379	0.000	414.379	0.000
759.246	12.680	0.0000	25.290	414.379	0.000	414.379	0.000
760.246	12.680	0.0000	25.323	414.379	0.000	414.379	0.000
761.245	12.679	0.0000	25.357	414.340	0.000	414.340	0.000
762.244	12.676	0.0000	25.390	414.248	0.000	414.248	0.000
763.243	12.675	0.0000	25.423	414.225	0.000	414.225	0.000
764.242	12.675	0.0000	25.457	414.216	0.000	414.216	0.000
765.24	12.675	0.0000	25.490	414.216	0.000	414.216	0.000
766.24	12.675	0.0000	25.523	414.216	0.000	414.216	0.000
767.239	12.675	0.0000	25.556	414.216	0.000	414.216	0.000
768.237	12.675	0.0000	25.590	414.216	0.000	414.216	0.000
769.236	12.675	0.0000	25.623	414.216	0.000	414.216	0.000
770.235	12.675	0.0000	25.656	414.216	0.000	414.216	0.000
771.234	12.674	0.0000	25.690	414.170	0.000	414.170	0.000
772.233	12.670	0.0000	25.723	414.052	0.000	414.052	0.000
773.232	12.670	0.0000	25.756	414.052	0.000	414.052	0.000
774.232	12.670	0.0000	25.790	414.052	0.000	414.052	0.000
775.228	12.670	0.0000	25.823	414.052	0.000	414.052	0.000
776.229	12.670	0.0000	25.856	414.052	0.000	414.052	0.000
777.228	12.670	0.0000	25.889	414.052	0.000	414.052	0.000
778.227	12.670	0.0000	25.923	414.052	0.000	414.052	0.000
779.227	12.667	0.0000	25.956	413.954	0.000	413.954	0.000
780.223	12.665	0.0000	25.989	413.889	0.000	413.889	0.000
781.225	12.665	0.0000	26.023	413.889	0.000	413.889	0.000
782.223	12.665	0.0000	26.056	413.889	0.000	413.889	0.000
783.222	12.665	0.0000	26.089	413.889	0.000	413.889	0.000
784.221	12.665	0.0000	26.123	413.889	0.000	413.889	0.000
785.222	12.665	0.0000	26.156	413.889	0.000	413.889	0.000
786.219	12.665	0.0000	26.189	413.889	0.000	413.889	0.000
787.218	12.665	0.0000	26.222	413.889	0.000	413.889	0.000
788.218	12.663	0.0000	26.256	413.830	0.000	413.830	0.000
789.215	12.660	0.0000	26.289	413.725	0.000	413.725	0.000
790.216	12.660	0.0000	26.322	413.725	0.000	413.725	0.000
791.215	12.660	0.0000	26.356	413.725	0.000	413.725	0.000
792.212	12.660	0.0000	26.389	413.725	0.000	413.725	0.000
793.212	12.660	0.0000	26.422	413.725	0.000	413.725	0.000
794.211	12.660	0.0000	26.456	413.725	0.000	413.725	0.000
795.211	12.655	0.0000	26.489	413.565	0.000	413.565	0.000
796.209	12.655	0.0000	26.522	413.562	0.000	413.562	0.000
797.207	12.655	0.0000	26.555	413.562	0.000	413.562	0.000
798.207	12.655	0.0000	26.589	413.562	0.000	413.562	0.000
799.206	12.653	0.0000	26.622	413.500	0.000	413.500	0.000
800.206	12.650	0.0000	26.655	413.399	0.000	413.399	0.000
801.205	12.650	0.0000	26.689	413.399	0.000	413.399	0.000
802.204	12.650	0.0000	26.722	413.399	0.000	413.399	0.000
803.202	12.650	0.0000	26.755	413.399	0.000	413.399	0.000
804.201	12.650	0.0000	26.789	413.399	0.000	413.399	0.000
805.201	12.646	0.0000	26.822	413.252	0.000	413.252	0.000
806.2	12.645	0.0000	26.855	413.235	0.000	413.235	0.000
807.199	12.645	0.0000	26.888	413.235	0.000	413.235	0.000
808.198	12.645	0.0000	26.922	413.235	0.000	413.235	0.000
809.198	12.645	0.0000	26.955	413.235	0.000	413.235	0.000
810.196	12.641	0.0000	26.988	413.095	0.000	413.095	0.000
811.196	12.640	0.0000	27.022	413.072	0.000	413.072	0.000
812.194	12.640	0.0000	27.055	413.072	0.000	413.072	0.000
813.192	12.640	0.0000	27.088	413.072	0.000	413.072	0.000
814.192	12.636	0.0000	27.122	412.948	0.000	412.948	0.000
815.189	12.635	0.0000	27.155	412.908	0.000	412.908	0.000
816.189	12.635	0.0000	27.188	412.908	0.000	412.908	0.000
817.189	12.633	0.0000	27.221	412.827	0.000	412.827	0.000
818.186	12.630	0.0000	27.255	412.745	0.000	412.745	0.000
819.187	12.630	0.0000	27.288	412.745	0.000	412.745	0.000
820.184	12.629	0.0000	27.321	412.719	0.000	412.719	0.000
